#TYPE Selected.System.Management.Automation.PSCustomObject
"PSComputerName","ObjectClass","Name"
"INVWSR0008","User","INVWSR0008\Administrator"
"INVWSR0009","Group","GLOBAL\Domain Admins"
"INVWSR0009","Group","GLOBAL\INV_RES_SY_INVWSR0009_ADMIN"
"INVWSR0009","Group","GLOBAL\INV_RES_SY_SERVER_ADMIN"
"INVWSR0009","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"INVWSR0009","Group","GLOBAL\SHH_RES_SY_SERVER_IIS-ADMIN"
"INVWSR0009","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"INVWSR0009","User","INVWSR0009\Administrator"
"ISTWSR0011","Group","GLOBAL\Domain Admins"
"ISTWSR0011","Group","GLOBAL\IST_RES_SY_ISTWSR0011_ADMIN"
"ISTWSR0011","Group","GLOBAL\IST_RES_SY_SERVER_ADMIN"
"ISTWSR0011","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"ISTWSR0011","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"ISTWSR0011","User","ISTWSR0011\Administrator"
"ISTWSR0012","Group","GLOBAL\Domain Admins"
"ISTWSR0012","Group","GLOBAL\IST_RES_SY_ISTWSR0012_ADMIN"
"ISTWSR0012","Group","GLOBAL\IST_RES_SY_SERVER_ADMIN"
"ISTWSR0012","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"ISTWSR0012","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"ISTWSR0012","User","ISTWSR0012\Administrator"
"ISTWSR0013","Group","GLOBAL\Domain Admins"
"ISTWSR0013","Group","GLOBAL\IST_RES_SY_ISTWSR0013_ADMIN"
"ISTWSR0013","Group","GLOBAL\IST_RES_SY_SERVER_ADMIN"
"ISTWSR0013","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"ISTWSR0013","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"ISTWSR0013","User","ISTWSR0013\Administrator"
"JEDWSR0111","Group","GLOBAL\Domain Admins"
"JEDWSR0111","Group","GLOBAL\JED_RES_SY_JEDWSR0111_ADMIN"
"JEDWSR0111","Group","GLOBAL\JED_RES_SY_SERVER_ADMIN"
"JEDWSR0111","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"JEDWSR0111","User","JEDWSR0111\Administrator"
"JKTWSR0003","Group","GLOBAL\Domain Admins"
"JKTWSR0003","Group","GLOBAL\JKT_RES_SY_JKTWSR0003_ADMIN"
"JKTWSR0003","Group","GLOBAL\JKT_RES_SY_SERVER_ADMIN"
"JKTWSR0003","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"JKTWSR0003","Group","IIS APPPOOL\ApeosWare Management Suite"
"JKTWSR0003","User","JKTWSR0003\Administrator"
"JNBWSR0039","User","GLOBAL\admdavisg1"
"JNBWSR0039","User","GLOBAL\admmakamamo"
"JNBWSR0039","Group","GLOBAL\Domain Admins"
"JNBWSR0039","Group","GLOBAL\JNB_RES_SY_JNBWSR0039_ADMIN"
"JNBWSR0039","Group","GLOBAL\JNB_RES_SY_SERVER_ADMIN"
"JNBWSR0039","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"JNBWSR0039","User","GLOBAL\svcjnbpltspndr"
"JNBWSR0039","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"JNBWSR0039","User","JNBWSR0039\Administrator"
"JNBWSR0039","User","JNBWSR0039\ServiceDesk"
"JSGWSR0043","Group","GLOBAL\002_RES_SY_SERVER_ADMIN"
"JSGWSR0043","User","GLOBAL\admchensamu"
"JSGWSR0043","User","GLOBAL\admsiucalv"
"JSGWSR0043","Group","GLOBAL\Domain Admins"
"JSGWSR0043","Group","GLOBAL\JSG_RES_SY_JSGWSR0043_ADMIN"
"JSGWSR0043","Group","GLOBAL\JSG_RES_SY_SERVER_ADMIN"
"JSGWSR0043","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"JSGWSR0043","User","JSGWSR0043\Administrator"
"JSGWSR0044","Group","GLOBAL\002_RES_SY_SERVER_ADMIN"
"JSGWSR0044","Group","GLOBAL\Domain Admins"
"JSGWSR0044","Group","GLOBAL\JSG_RES_SY_JSGWSR0044_ADMIN"
"JSGWSR0044","Group","GLOBAL\JSG_RES_SY_SERVER_ADMIN"
"JSGWSR0044","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"JSGWSR0044","User","JSGWSR0044\Administrator"
"JSGWSR0047","Group","GLOBAL\002_RES_SY_SERVER_ADMIN"
"JSGWSR0047","Group","GLOBAL\Domain Admins"
"JSGWSR0047","Group","GLOBAL\JSG_RES_SY_JSGWSR0047_ADMIN"
"JSGWSR0047","Group","GLOBAL\JSG_RES_SY_SERVER_ADMIN"
"JSGWSR0047","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"JSGWSR0047","User","GLOBAL\svcjsgspssetup"
"JSGWSR0047","User","JSGWSR0047\Administrator"
"JSGWSR0048","Group","GLOBAL\Domain Admins"
"JSGWSR0048","Group","GLOBAL\JSG_RES_SY_JSGWSR0048_ADMIN"
"JSGWSR0048","Group","GLOBAL\JSG_RES_SY_SERVER_ADMIN"
"JSGWSR0048","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"JSGWSR0048","User","JSGWSR0048\Administrator"
"JSGWSR0049","User","GLOBAL\admheaumola"
"JSGWSR0049","User","GLOBAL\admruizj5"
"JSGWSR0049","Group","GLOBAL\Domain Admins"
"JSGWSR0049","Group","GLOBAL\JSG_RES_SY_JSGWSR0049_ADMIN"
"JSGWSR0049","Group","GLOBAL\JSG_RES_SY_SERVER_ADMIN"
"JSGWSR0049","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"JSGWSR0049","User","JSGWSR0049\Administrator"
"JSGWSR0050","User","GLOBAL\admheaumola"
"JSGWSR0050","User","GLOBAL\admruizj5"
"JSGWSR0050","Group","GLOBAL\Domain Admins"
"JSGWSR0050","Group","GLOBAL\JSG_RES_SY_JSGWSR0050_ADMIN"
"JSGWSR0050","Group","GLOBAL\JSG_RES_SY_SERVER_ADMIN"
"JSGWSR0050","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"JSGWSR0050","User","JSGWSR0050\Administrator"
"JSGWSR0051","Group","GLOBAL\Domain Admins"
"JSGWSR0051","Group","GLOBAL\JSG_RES_SY_JSGWSR0051_ADMIN"
"JSGWSR0051","Group","GLOBAL\JSG_RES_SY_SERVER_ADMIN"
"JSGWSR0051","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"JSGWSR0051","User","GLOBAL\svcjsgwstask"
"JSGWSR0051","User","JSGWSR0051\Administrator"
"JSGWSR0053","Group","GLOBAL\Domain Admins"
"JSGWSR0053","Group","GLOBAL\JSG_RES_SY_JSGWSR0053_ADMIN"
"JSGWSR0053","Group","GLOBAL\JSG_RES_SY_SERVER_ADMIN"
"JSGWSR0053","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"JSGWSR0053","User","GLOBAL\svcjsghpsmb"
"JSGWSR0053","User","JSGWSR0053\Administrator"
"JSGWSR0054","Group","GLOBAL\Domain Admins"
"JSGWSR0054","Group","GLOBAL\JSG_RES_SY_JSGWSR0054_ADMIN"
"JSGWSR0054","Group","GLOBAL\JSG_RES_SY_SERVER_ADMIN"
"JSGWSR0054","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"JSGWSR0054","User","JSGWSR0054\Administrator"
"JSGWSR0055","User","GLOBAL\admsiucalv"
"JSGWSR0055","Group","GLOBAL\Domain Admins"
"JSGWSR0055","Group","GLOBAL\JSG_RES_SY_JSGWSR0055_ADMIN"
"JSGWSR0055","Group","GLOBAL\JSG_RES_SY_SERVER_ADMIN"
"JSGWSR0055","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"JSGWSR0055","User","JSGWSR0055\Administrator"
"JSGWSR0056","Group","GLOBAL\Domain Admins"
"JSGWSR0056","Group","GLOBAL\JSG_RES_SY_JSGWSR0056_ADMIN"
"JSGWSR0056","Group","GLOBAL\JSG_RES_SY_SERVER_ADMIN"
"JSGWSR0056","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"JSGWSR0056","User","JSGWSR0056\Administrator"
"JSGWSR0057","Group","GLOBAL\Domain Admins"
"JSGWSR0057","Group","GLOBAL\JSG_RES_SY_JSGWSR0057_ADMIN"
"JSGWSR0057","Group","GLOBAL\JSG_RES_SY_SERVER_ADMIN"
"JSGWSR0057","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"JSGWSR0057","User","JSGWSR0057\Administrator"
"JSGWSR0058","Group","GLOBAL\Domain Admins"
"JSGWSR0058","Group","GLOBAL\JSG_RES_SY_JSGWSR0058_ADMIN"
"JSGWSR0058","Group","GLOBAL\JSG_RES_SY_SERVER_ADMIN"
"JSGWSR0058","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"JSGWSR0058","User","GLOBAL\svcshhnotesssoadqry"
"JSGWSR0058","User","JSGWSR0058\Administrator"
"JSGWSR0059","Group","GLOBAL\Domain Admins"
"JSGWSR0059","Group","GLOBAL\JSG_RES_SY_JSGWSR0059_ADMIN"
"JSGWSR0059","Group","GLOBAL\JSG_RES_SY_SERVER_ADMIN"
"JSGWSR0059","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"JSGWSR0059","User","GLOBAL\svcshhnotesssoadqry"
"JSGWSR0059","User","JSGWSR0059\Administrator"
"JSGWSR0066","User","GLOBAL\admchangeli"
"JSGWSR0066","Group","GLOBAL\Domain Admins"
"JSGWSR0066","Group","GLOBAL\JSG_RES_SY_JSGWSR0066_ADMIN"
"JSGWSR0066","Group","GLOBAL\JSG_RES_SY_SERVER_ADMIN"
"JSGWSR0066","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"JSGWSR0066","User","JSGWSR0066\Administrator"
"JSTWSR0003","Group","GLOBAL\Domain Admins"
"JSTWSR0003","Group","GLOBAL\JST_RES_SY_JSTWSR0003_ADMIN"
"JSTWSR0003","Group","GLOBAL\JST_RES_SY_SERVER_ADMIN"
"JSTWSR0003","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"JSTWSR0003","User","JSTWSR0003\Administrator"
"JTPWSR0005","Group","GLOBAL\Domain Admins"
"JTPWSR0005","Group","GLOBAL\JTP_RES_SY_JTPWSR0005_ADMIN"
"JTPWSR0005","Group","GLOBAL\JTP_RES_SY_SERVER_ADMIN"
"JTPWSR0005","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"JTPWSR0005","Group","IIS APPPOOL\ApeosWare Management Suite"
"JTPWSR0005","User","JTPWSR0005\Administrator"
"KHWWSR0007","Group","GLOBAL\Domain Admins"
"KHWWSR0007","Group","GLOBAL\KHW_RES_SY_KHWWSR0007_ADMIN"
"KHWWSR0007","Group","GLOBAL\KHW_RES_SY_SERVER_ADMIN"
"KHWWSR0007","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"KHWWSR0007","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"KHWWSR0007","User","KHWWSR0007\Administrator"
"KUWWSR0102","Group","GLOBAL\Domain Admins"
"KUWWSR0102","Group","GLOBAL\KUW_RES_SY_KUWWSR0102_ADMIN"
"KUWWSR0102","Group","GLOBAL\KUW_RES_SY_SERVER_ADMIN"
"KUWWSR0102","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"KUWWSR0102","User","KUWWSR0102\Administrator"
"LEBWSR0102","Group","GLOBAL\Domain Admins"
"LEBWSR0102","Group","GLOBAL\LEB_RES_SY_LEBWSR0102_ADMIN"
"LEBWSR0102","Group","GLOBAL\LEB_RES_SY_SERVER_ADMIN"
"LEBWSR0102","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LEBWSR0102","User","LEBWSR0102\Administrator"
"LEBWSR0103","Group","GLOBAL\Domain Admins"
"LEBWSR0103","Group","GLOBAL\LEB_RES_SY_LEBWSR0103_ADMIN"
"LEBWSR0103","Group","GLOBAL\LEB_RES_SY_SERVER_ADMIN"
"LEBWSR0103","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LEBWSR0103","Group","GLOBAL\SHH_RES_SY_SERVER_IIS-ADMIN"
"LEBWSR0103","User","LEBWSR0103\Administrator"
"LITWSR0005","Group","GLOBAL\Domain Admins"
"LITWSR0005","Group","GLOBAL\LIT_RES_SY_LITWSR0005_ADMIN"
"LITWSR0005","Group","GLOBAL\LIT_RES_SY_SERVER_ADMIN"
"LITWSR0005","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LITWSR0005","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LITWSR0005","User","LITWSR0005\Administrator"
"LITWSR0007","Group","GLOBAL\Domain Admins"
"LITWSR0007","Group","GLOBAL\LIT_RES_SY_LITWSR0007_ADMIN"
"LITWSR0007","Group","GLOBAL\LIT_RES_SY_SERVER_ADMIN"
"LITWSR0007","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LITWSR0007","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LITWSR0007","User","LITWSR0007\Administrator"
"LITWSR0008","User","GLOBAL\ambrazan"
"LITWSR0008","Group","GLOBAL\Domain Admins"
"LITWSR0008","User","GLOBAL\intlitiscalasvc"
"LITWSR0008","Group","GLOBAL\LIT_RES_SY_SERVER_ADMIN"
"LITWSR0008","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LITWSR0008","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LITWSR0008","User","LITWSR0008\Administrator"
"LITWSR0010","User","GLOBAL\ambrazan"
"LITWSR0010","Group","GLOBAL\Domain Admins"
"LITWSR0010","Group","GLOBAL\LIT_RES_SY_SERVER_ADMIN"
"LITWSR0010","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LITWSR0010","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LITWSR0010","User","LITWSR0010\Administrator"
"LITWSR0011","Group","GLOBAL\Domain Admins"
"LITWSR0011","Group","GLOBAL\LIT_RES_SY_SERVER_ADMIN"
"LITWSR0011","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LITWSR0011","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LITWSR0011","User","LITWSR0011\Administrator"
"LOCWSR0001","Group","GLOBAL\Domain Admins"
"LOCWSR0001","Group","GLOBAL\LOC_RES_SY_LOCWSR0001_ADMIN"
"LOCWSR0001","Group","GLOBAL\LOC_RES_SY_SERVER_ADMIN"
"LOCWSR0001","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LOCWSR0001","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LOCWSR0001","User","LOCWSR0001\Administrator"
"LOCWSR0002","Group","GLOBAL\Domain Admins"
"LOCWSR0002","Group","GLOBAL\LOC_RES_SY_LOCWSR0002_ADMIN"
"LOCWSR0002","Group","GLOBAL\LOC_RES_SY_SERVER_ADMIN"
"LOCWSR0002","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LOCWSR0002","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LOCWSR0002","User","LOCWSR0002\Administrator"
"LOCWSR0007","Group","GLOBAL\Domain Admins"
"LOCWSR0007","Group","GLOBAL\LOC_RES_SY_LOCWSR0007_ADMIN"
"LOCWSR0007","Group","GLOBAL\LOC_RES_SY_SERVER_ADMIN"
"LOCWSR0007","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LOCWSR0007","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LOCWSR0007","User","LOCWSR0007\Administrator"
"LOCWSR0008","Group","GLOBAL\Domain Admins"
"LOCWSR0008","User","GLOBAL\intlocgenappgensvc"
"LOCWSR0008","User","GLOBAL\intlocsaptermconsole"
"LOCWSR0008","Group","GLOBAL\LOC_RES_SY_LOCWSR0008_ADMIN"
"LOCWSR0008","Group","GLOBAL\LOC_RES_SY_SERVER_ADMIN"
"LOCWSR0008","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LOCWSR0008","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LOCWSR0008","User","LOCWSR0008\Administrator"
"LOCWSR0009","Group","GLOBAL\Domain Admins"
"LOCWSR0009","Group","GLOBAL\LOC_RES_SY_LOCWSR0009_ADMIN"
"LOCWSR0009","Group","GLOBAL\LOC_RES_SY_SERVER_ADMIN"
"LOCWSR0009","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LOCWSR0009","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LOCWSR0009","User","LOCWSR0009\Administrator"
"LOCWSR0018","Group","GLOBAL\Domain Admins"
"LOCWSR0018","Group","GLOBAL\LOC_RES_SY_LOCWSR0018_ADMIN"
"LOCWSR0018","Group","GLOBAL\LOC_RES_SY_SERVER_ADMIN"
"LOCWSR0018","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LOCWSR0018","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LOCWSR0018","User","LOCWSR0018\Administrator"
"LOCWSR0021","Group","GLOBAL\Domain Admins"
"LOCWSR0021","Group","GLOBAL\LOC_RES_SY_LOCWSR0021_ADMIN"
"LOCWSR0021","Group","GLOBAL\LOC_RES_SY_SERVER_ADMIN"
"LOCWSR0021","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LOCWSR0021","User","GLOBAL\ticozzda"
"LOCWSR0021","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LOCWSR0021","User","LOCWSR0021\Administrator"
"LOCWSR0025","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"LOCWSR0025","Group","GLOBAL\Domain Admins"
"LOCWSR0025","Group","GLOBAL\LOC_RES_SY_LOCWSR0025_ADMIN"
"LOCWSR0025","Group","GLOBAL\LOC_RES_SY_SERVER_ADMIN"
"LOCWSR0025","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LOCWSR0025","Group","GLOBAL\SHH_RES_SY_SERVER_SQL-ADMIN"
"LOCWSR0025","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LOCWSR0025","User","LOCWSR0025\Administrator"
"LOCWSR0025","User","LOCWSR0025\Viewer"
"LOCWSR0029","User","GLOBAL\admfontanlo"
"LOCWSR0029","Group","GLOBAL\Domain Admins"
"LOCWSR0029","Group","GLOBAL\LOC_RES_SY_LOCWSR0029_ADMIN"
"LOCWSR0029","Group","GLOBAL\LOC_RES_SY_SERVER_ADMIN"
"LOCWSR0029","Group","GLOBAL\RETIRED382395"
"LOCWSR0029","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LOCWSR0029","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LOCWSR0029","User","LOCWSR0029\Administrator"
"LOCWSR0030","User","GLOBAL\admticozzda"
"LOCWSR0030","Group","GLOBAL\Domain Admins"
"LOCWSR0030","Group","GLOBAL\LOC_RES_SY_LOCWSR0030_ADMIN"
"LOCWSR0030","Group","GLOBAL\LOC_RES_SY_SERVER_ADMIN"
"LOCWSR0030","User","GLOBAL\lopezgr"
"LOCWSR0030","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LOCWSR0030","User","GLOBAL\stojango"
"LOCWSR0030","User","GLOBAL\ticozzda"
"LOCWSR0030","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LOCWSR0030","User","LOCWSR0030\Administrator"
"LOCWSR0031","Group","GLOBAL\Domain Admins"
"LOCWSR0031","Group","GLOBAL\LOC_RES_SY_LOCWSR0031_ADMIN"
"LOCWSR0031","Group","GLOBAL\LOC_RES_SY_SERVER_ADMIN"
"LOCWSR0031","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LOCWSR0031","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LOCWSR0031","User","LOCWSR0031\Administrator"
"LOCWSR0033","User","GLOBAL\admmontemmi"
"LOCWSR0033","Group","GLOBAL\Domain Admins"
"LOCWSR0033","User","GLOBAL\fontanlo"
"LOCWSR0033","User","GLOBAL\intlocgenappadmsvc"
"LOCWSR0033","User","GLOBAL\intlocgenappgensvc"
"LOCWSR0033","Group","GLOBAL\LOC_RES_SY_LOCWSR0033_ADMIN"
"LOCWSR0033","Group","GLOBAL\LOC_RES_SY_SERVER_ADMIN"
"LOCWSR0033","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LOCWSR0033","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LOCWSR0033","User","LOCWSR0033\Administrator"
"LOCWSR0034","Group","GLOBAL\Domain Admins"
"LOCWSR0034","Group","GLOBAL\LOC_RES_SY_LOCWSR0034_ADMIN"
"LOCWSR0034","Group","GLOBAL\LOC_RES_SY_SERVER_ADMIN"
"LOCWSR0034","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LOCWSR0034","User","GLOBAL\svclocmssqlsqlsvc"
"LOCWSR0034","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LOCWSR0034","User","LOCWSR0034\Administrator"
"LOCWSR0035","Group","GLOBAL\Domain Admins"
"LOCWSR0035","Group","GLOBAL\LOC_RES_SY_LOCWSR0035_ADMIN"
"LOCWSR0035","Group","GLOBAL\LOC_RES_SY_SERVER_ADMIN"
"LOCWSR0035","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LOCWSR0035","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LOCWSR0035","User","LOCWSR0035\Administrator"
"LOCWSR0036","Group","GLOBAL\Domain Admins"
"LOCWSR0036","Group","GLOBAL\LOC_RES_SY_LOCWSR0036_ADMIN"
"LOCWSR0036","Group","GLOBAL\LOC_RES_SY_SERVER_ADMIN"
"LOCWSR0036","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LOCWSR0036","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LOCWSR0036","User","LOCWSR0036\Administrator"
"LOCWSR0037","Group","GLOBAL\Domain Admins"
"LOCWSR0037","Group","GLOBAL\LOC_RES_SY_LOCWSR0037_ADMIN"
"LOCWSR0037","Group","GLOBAL\LOC_RES_SY_SERVER_ADMIN"
"LOCWSR0037","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LOCWSR0037","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LOCWSR0037","User","LOCWSR0037\Administrator"
"LOCWSR0038","Group","GLOBAL\Domain Admins"
"LOCWSR0038","Group","GLOBAL\LOC_RES_SY_LOCWSR0038_ADMIN"
"LOCWSR0038","Group","GLOBAL\LOC_RES_SY_SERVER_ADMIN"
"LOCWSR0038","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LOCWSR0038","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LOCWSR0038","User","LOCWSR0038\Administrator"
"LOCWSR0039","Group","GLOBAL\Domain Admins"
"LOCWSR0039","Group","GLOBAL\LOC_RES_SY_LOCWSR0039_ADMIN"
"LOCWSR0039","Group","GLOBAL\LOC_RES_SY_SERVER_ADMIN"
"LOCWSR0039","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LOCWSR0039","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LOCWSR0039","User","LOCWSR0039\Administrator"
"LOCWSR0040","Group","GLOBAL\Domain Admins"
"LOCWSR0040","Group","GLOBAL\LOC_RES_SY_LOCWSR0040_ADMIN"
"LOCWSR0040","Group","GLOBAL\LOC_RES_SY_SERVER_ADMIN"
"LOCWSR0040","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LOCWSR0040","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LOCWSR0040","User","LOCWSR0040\Administrator"
"LOCWSR0041","Group","GLOBAL\Domain Admins"
"LOCWSR0041","Group","GLOBAL\LOC_RES_SY_LOCWSR0041_ADMIN"
"LOCWSR0041","Group","GLOBAL\LOC_RES_SY_SERVER_ADMIN"
"LOCWSR0041","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LOCWSR0041","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LOCWSR0041","User","LOCWSR0041\Administrator"
"LOCWSR1010","Group","GLOBAL\Domain Admins"
"LOCWSR1010","Group","GLOBAL\LOC_RES_SY_LOCWSR1010_ADMIN"
"LOCWSR1010","Group","GLOBAL\LOC_RES_SY_SERVER_ADMIN"
"LOCWSR1010","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LOCWSR1010","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LOCWSR1010","User","LOCWSR1010\Administrator"
"LOCWSR1010","User","LOCWSR1010\EasyshipInstall"
"LOCWSR1012","Group","GLOBAL\Domain Admins"
"LOCWSR1012","User","GLOBAL\intlocgenappadmsvc"
"LOCWSR1012","Group","GLOBAL\LOC_RES_SY_LOCWSR1012_ADMIN"
"LOCWSR1012","Group","GLOBAL\LOC_RES_SY_SERVER_ADMIN"
"LOCWSR1012","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LOCWSR1012","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LOCWSR1012","User","LOCWSR1012\Administrator"
"LOCWSR1019","User","GLOBAL\admbernaren"
"LOCWSR1019","Group","GLOBAL\Domain Admins"
"LOCWSR1019","Group","GLOBAL\LOC_RES_SY_LOCWSR1019_ADMIN"
"LOCWSR1019","Group","GLOBAL\LOC_RES_SY_SERVER_ADMIN"
"LOCWSR1019","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LOCWSR1019","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LOCWSR1019","User","LOCWSR1019\Administrator"
"LOCWSR1022","User","GLOBAL\admbernaren"
"LOCWSR1022","Group","GLOBAL\Domain Admins"
"LOCWSR1022","Group","GLOBAL\LOC_RES_SY_LOCWSR1022_ADMIN"
"LOCWSR1022","Group","GLOBAL\LOC_RES_SY_SERVER_ADMIN"
"LOCWSR1022","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"LOCWSR1022","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"LOCWSR1022","User","LOCWSR1022\Administrator"
"MANWSR0001","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"MANWSR0001","Group","GLOBAL\Domain Admins"
"MANWSR0001","Group","GLOBAL\MAN_RES_SY_MANWSR0001_ADMIN"
"MANWSR0001","Group","GLOBAL\MAN_RES_SY_SERVER_ADMIN"
"MANWSR0001","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"MANWSR0001","Group","GLOBAL\SHH_RES_SY_SERVER_SQL-ADMIN"
"MANWSR0001","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"MANWSR0001","User","MANWSR0001\Administrator"
"MANWSR0001","User","MANWSR0001\Viewer"
"MANWSR0002","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"MANWSR0002","Group","GLOBAL\Domain Admins"
"MANWSR0002","Group","GLOBAL\MAN_RES_SY_MANWSR0002_ADMIN"
"MANWSR0002","Group","GLOBAL\MAN_RES_SY_SERVER_ADMIN"
"MANWSR0002","User","GLOBAL\retired25887"
"MANWSR0002","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"MANWSR0002","Group","GLOBAL\WII_RES_SY_SERVER_ADMIN"
"MANWSR0002","User","MANWSR0002\abaprint"
"MANWSR0002","User","MANWSR0002\Administrator"
"MANWSR0002","User","MANWSR0002\Viewer"
